Date,Time,TANK,LIGHT (PAR)
9/14/2023,23:30,PCOM AMB,0
9/14/2023,23:45,PCOM AMB,0
9/14/2023,0:00,PCOM AMB,0
9/15/2023,0:15,PCOM AMB,0
9/15/2023,0:30,PCOM AMB,0
9/15/2023,0:45,PCOM AMB,0
9/15/2023,1:00,PCOM AMB,0
9/15/2023,1:15,PCOM AMB,0
9/15/2023,1:30,PCOM AMB,0
9/15/2023,1:45,PCOM AMB,0
9/15/2023,2:00,PCOM AMB,0
9/15/2023,2:15,PCOM AMB,0
9/15/2023,2:30,PCOM AMB,0
9/15/2023,2:45,PCOM AMB,0
9/15/2023,3:00,PCOM AMB,0
9/15/2023,3:15,PCOM AMB,0
9/15/2023,3:30,PCOM AMB,0
9/15/2023,3:45,PCOM AMB,0
9/15/2023,4:00,PCOM AMB,0
9/15/2023,4:15,PCOM AMB,0
9/15/2023,4:30,PCOM AMB,0
9/15/2023,4:45,PCOM AMB,0
9/15/2023,5:00,PCOM AMB,0
9/15/2023,5:15,PCOM AMB,0
9/15/2023,5:30,PCOM AMB,0
9/15/2023,5:45,PCOM AMB,0
9/15/2023,6:00,PCOM AMB,0
9/15/2023,6:15,PCOM AMB,0.1
9/15/2023,6:30,PCOM AMB,1.3
9/15/2023,6:45,PCOM AMB,5.1
9/15/2023,7:00,PCOM AMB,8
9/15/2023,7:15,PCOM AMB,15.3
9/15/2023,7:30,PCOM AMB,15.2
9/15/2023,7:45,PCOM AMB,34.6
9/15/2023,8:00,PCOM AMB,88.6
9/15/2023,8:15,PCOM AMB,108.3
9/15/2023,8:30,PCOM AMB,66.9
9/15/2023,8:45,PCOM AMB,144.7
9/15/2023,9:00,PCOM AMB,192.2
9/15/2023,9:15,PCOM AMB,299.2
9/15/2023,9:30,PCOM AMB,470.6
9/15/2023,9:45,PCOM AMB,259.8
9/15/2023,10:00,PCOM AMB,343.7
9/15/2023,10:15,PCOM AMB,603.2
9/15/2023,10:30,PCOM AMB,770.2
9/15/2023,10:45,PCOM AMB,598.6
9/15/2023,11:00,PCOM AMB,376.7
9/15/2023,11:15,PCOM AMB,110.7
9/15/2023,11:30,PCOM AMB,130.5
9/15/2023,11:45,PCOM AMB,117.7
9/15/2023,12:00,PCOM AMB,89
9/15/2023,12:15,PCOM AMB,138.5
9/15/2023,12:30,PCOM AMB,196.8
9/15/2023,12:45,PCOM AMB,119.2
9/15/2023,13:00,PCOM AMB,106.6
9/15/2023,13:15,PCOM AMB,143.7
9/15/2023,13:30,PCOM AMB,333.2
9/15/2023,13:45,PCOM AMB,276.9
9/15/2023,14:00,PCOM AMB,150.1
9/15/2023,14:15,PCOM AMB,102.9
9/15/2023,14:30,PCOM AMB,95.7
9/15/2023,14:45,PCOM AMB,98.7
9/15/2023,15:00,PCOM AMB,135.4
9/15/2023,15:15,PCOM AMB,116.4
9/15/2023,15:30,PCOM AMB,53.6
9/15/2023,15:45,PCOM AMB,33.3
9/15/2023,16:00,PCOM AMB,31.4
9/15/2023,16:15,PCOM AMB,32
9/15/2023,16:30,PCOM AMB,34.7
9/15/2023,16:45,PCOM AMB,27.7
9/15/2023,17:00,PCOM AMB,21.4
9/15/2023,17:15,PCOM AMB,25.6
9/15/2023,17:30,PCOM AMB,22.4
9/15/2023,17:45,PCOM AMB,14.7
9/15/2023,18:00,PCOM AMB,11.6
9/15/2023,18:15,PCOM AMB,7.5
9/15/2023,18:30,PCOM AMB,4.4
9/15/2023,18:45,PCOM AMB,1
9/15/2023,19:00,PCOM AMB,0.1
9/15/2023,19:15,PCOM AMB,0
9/15/2023,19:30,PCOM AMB,0
9/15/2023,19:45,PCOM AMB,0
9/15/2023,20:00,PCOM AMB,0
9/15/2023,20:15,PCOM AMB,0
9/15/2023,20:30,PCOM AMB,0
9/15/2023,20:45,PCOM AMB,0
9/15/2023,21:00,PCOM AMB,0
9/15/2023,21:15,PCOM AMB,0
9/15/2023,21:30,PCOM AMB,0
9/15/2023,21:45,PCOM AMB,0
9/15/2023,22:00,PCOM AMB,0
9/15/2023,22:15,PCOM AMB,0
9/15/2023,22:30,PCOM AMB,0
9/15/2023,22:45,PCOM AMB,0
9/15/2023,23:00,PCOM AMB,0
9/15/2023,23:15,PCOM AMB,0
9/15/2023,23:30,PCOM AMB,0
9/15/2023,23:45,PCOM AMB,0
9/15/2023,0:00,PCOM AMB,0
9/16/2023,0:15,PCOM AMB,0
9/16/2023,0:30,PCOM AMB,0
9/16/2023,0:45,PCOM AMB,0
9/16/2023,1:00,PCOM AMB,0
9/16/2023,1:15,PCOM AMB,0
9/16/2023,1:30,PCOM AMB,0
9/16/2023,1:45,PCOM AMB,0
9/16/2023,2:00,PCOM AMB,0
9/16/2023,2:15,PCOM AMB,0
9/16/2023,2:30,PCOM AMB,0
9/16/2023,2:45,PCOM AMB,0
9/16/2023,3:00,PCOM AMB,0
9/16/2023,3:15,PCOM AMB,0
9/16/2023,3:30,PCOM AMB,0
9/16/2023,3:45,PCOM AMB,0
9/16/2023,4:00,PCOM AMB,0
9/16/2023,4:15,PCOM AMB,0
9/16/2023,4:30,PCOM AMB,0
9/16/2023,4:45,PCOM AMB,0
9/16/2023,5:00,PCOM AMB,0
9/16/2023,5:15,PCOM AMB,0
9/16/2023,5:30,PCOM AMB,0
9/16/2023,5:45,PCOM AMB,0
9/16/2023,6:00,PCOM AMB,0
9/16/2023,6:15,PCOM AMB,0.2
9/16/2023,6:30,PCOM AMB,2.1
9/16/2023,6:45,PCOM AMB,12.6
9/16/2023,7:00,PCOM AMB,21
9/16/2023,7:15,PCOM AMB,52.3
9/16/2023,7:30,PCOM AMB,85
9/16/2023,7:45,PCOM AMB,100.9
9/16/2023,8:00,PCOM AMB,116.8
9/16/2023,8:15,PCOM AMB,126.5
9/16/2023,8:30,PCOM AMB,105.8
9/16/2023,8:45,PCOM AMB,150
9/16/2023,9:00,PCOM AMB,314.4
9/16/2023,9:15,PCOM AMB,299.5
9/16/2023,9:30,PCOM AMB,284.2
9/16/2023,9:45,PCOM AMB,268
9/16/2023,10:00,PCOM AMB,428.7
9/16/2023,10:15,PCOM AMB,650.5
9/16/2023,10:30,PCOM AMB,828.9
9/16/2023,10:45,PCOM AMB,516.4
9/16/2023,11:00,PCOM AMB,409.2
9/16/2023,11:15,PCOM AMB,287
9/16/2023,11:30,PCOM AMB,305.1
9/16/2023,11:45,PCOM AMB,320.4
9/16/2023,12:00,PCOM AMB,309.5
9/16/2023,12:15,PCOM AMB,321
9/16/2023,12:30,PCOM AMB,318.1
9/16/2023,12:45,PCOM AMB,318
9/16/2023,13:00,PCOM AMB,283.2
9/16/2023,13:15,PCOM AMB,289.9
9/16/2023,13:30,PCOM AMB,332.5
9/16/2023,13:45,PCOM AMB,286.6
9/16/2023,14:00,PCOM AMB,178.5
9/16/2023,14:15,PCOM AMB,123.4
9/16/2023,14:30,PCOM AMB,109.2
9/16/2023,14:45,PCOM AMB,93.6
9/16/2023,15:00,PCOM AMB,100.6
9/16/2023,15:15,PCOM AMB,96.9
9/16/2023,15:30,PCOM AMB,43.5
9/16/2023,15:45,PCOM AMB,33.5
9/16/2023,16:00,PCOM AMB,25.6
9/16/2023,16:15,PCOM AMB,32.6
9/16/2023,16:30,PCOM AMB,36.7
9/16/2023,16:45,PCOM AMB,42.5
9/16/2023,17:00,PCOM AMB,25
9/16/2023,17:15,PCOM AMB,29.1
9/16/2023,17:30,PCOM AMB,24.6
9/16/2023,17:45,PCOM AMB,13
9/16/2023,18:00,PCOM AMB,8.6
9/16/2023,18:15,PCOM AMB,5.9
9/16/2023,18:30,PCOM AMB,3.4
9/16/2023,18:45,PCOM AMB,1.1
9/16/2023,19:00,PCOM AMB,0.1
9/16/2023,19:15,PCOM AMB,0
9/16/2023,19:30,PCOM AMB,0
9/16/2023,19:45,PCOM AMB,0
9/16/2023,20:00,PCOM AMB,0
9/16/2023,20:15,PCOM AMB,0
9/16/2023,20:30,PCOM AMB,0
9/16/2023,20:45,PCOM AMB,0
9/16/2023,21:00,PCOM AMB,0
9/16/2023,21:15,PCOM AMB,0
9/16/2023,21:30,PCOM AMB,0
9/16/2023,21:45,PCOM AMB,0
9/16/2023,22:00,PCOM AMB,0
9/16/2023,22:15,PCOM AMB,0
9/16/2023,22:30,PCOM AMB,0
9/16/2023,22:45,PCOM AMB,0
9/16/2023,23:00,PCOM AMB,0
9/16/2023,23:15,PCOM AMB,0
9/16/2023,23:30,PCOM AMB,0
9/16/2023,23:45,PCOM AMB,0
9/16/2023,0:00,PCOM AMB,0
9/17/2023,0:15,PCOM AMB,0
9/17/2023,0:30,PCOM AMB,0
9/17/2023,0:45,PCOM AMB,0
9/17/2023,1:00,PCOM AMB,0
9/17/2023,1:15,PCOM AMB,0
9/17/2023,1:30,PCOM AMB,0
9/17/2023,1:45,PCOM AMB,0
9/17/2023,2:00,PCOM AMB,0
9/17/2023,2:15,PCOM AMB,0
9/17/2023,2:30,PCOM AMB,0
9/17/2023,2:45,PCOM AMB,0
9/17/2023,3:00,PCOM AMB,0
9/17/2023,3:15,PCOM AMB,0
9/17/2023,3:30,PCOM AMB,0
9/17/2023,3:45,PCOM AMB,0
9/17/2023,4:00,PCOM AMB,0
9/17/2023,4:15,PCOM AMB,0
9/17/2023,4:30,PCOM AMB,0
9/17/2023,4:45,PCOM AMB,0
9/17/2023,5:00,PCOM AMB,0
9/17/2023,5:15,PCOM AMB,0
9/17/2023,5:30,PCOM AMB,0
9/17/2023,5:45,PCOM AMB,0
9/17/2023,6:00,PCOM AMB,0
9/17/2023,6:15,PCOM AMB,0.1
9/17/2023,6:30,PCOM AMB,2
9/17/2023,6:45,PCOM AMB,10.2
9/17/2023,7:00,PCOM AMB,19.9
9/17/2023,7:15,PCOM AMB,44.7
9/17/2023,7:30,PCOM AMB,84.6
9/17/2023,7:45,PCOM AMB,59.8
9/17/2023,8:00,PCOM AMB,58.1
9/17/2023,8:15,PCOM AMB,71.4
9/17/2023,8:30,PCOM AMB,118.5
9/17/2023,8:45,PCOM AMB,147.9
9/17/2023,9:00,PCOM AMB,281.9
9/17/2023,9:15,PCOM AMB,128.5
9/17/2023,9:30,PCOM AMB,76.7
9/17/2023,9:45,PCOM AMB,169.1
9/17/2023,10:00,PCOM AMB,199.2
9/17/2023,10:15,PCOM AMB,256.5
9/17/2023,10:30,PCOM AMB,422.2
9/17/2023,10:45,PCOM AMB,571.6
9/17/2023,11:00,PCOM AMB,509.1
9/17/2023,11:15,PCOM AMB,255.9
9/17/2023,11:30,PCOM AMB,283.1
9/17/2023,11:45,PCOM AMB,280.6
9/17/2023,12:00,PCOM AMB,277.3
9/17/2023,12:15,PCOM AMB,276.4
9/17/2023,12:30,PCOM AMB,326
9/17/2023,12:45,PCOM AMB,229.8
9/17/2023,13:00,PCOM AMB,174.2
9/17/2023,13:15,PCOM AMB,167
9/17/2023,13:30,PCOM AMB,159.3
9/17/2023,13:45,PCOM AMB,127.5
9/17/2023,14:00,PCOM AMB,152.1
9/17/2023,14:15,PCOM AMB,90.8
9/17/2023,14:30,PCOM AMB,82.1
9/17/2023,14:45,PCOM AMB,95
9/17/2023,15:00,PCOM AMB,84.1
9/17/2023,15:15,PCOM AMB,62.9
9/17/2023,15:30,PCOM AMB,72.3
9/17/2023,15:45,PCOM AMB,58.4
9/17/2023,16:00,PCOM AMB,24.1
9/17/2023,16:15,PCOM AMB,31.4
9/17/2023,16:30,PCOM AMB,60.5
9/17/2023,16:45,PCOM AMB,45.4
9/17/2023,17:00,PCOM AMB,41.9
9/17/2023,17:15,PCOM AMB,37.9
9/17/2023,17:30,PCOM AMB,28.9
9/17/2023,17:45,PCOM AMB,16.1
9/17/2023,18:00,PCOM AMB,8.3
9/17/2023,18:15,PCOM AMB,5.1
9/17/2023,18:30,PCOM AMB,1.6
9/17/2023,18:45,PCOM AMB,0.3
9/17/2023,19:00,PCOM AMB,0
9/17/2023,19:15,PCOM AMB,0
9/17/2023,19:30,PCOM AMB,0
9/17/2023,19:45,PCOM AMB,0
9/17/2023,20:00,PCOM AMB,0
9/17/2023,20:15,PCOM AMB,0
9/17/2023,20:30,PCOM AMB,0
9/17/2023,20:45,PCOM AMB,0
9/17/2023,21:00,PCOM AMB,0
9/17/2023,21:15,PCOM AMB,0
9/17/2023,21:30,PCOM AMB,0
9/17/2023,21:45,PCOM AMB,0
9/17/2023,22:00,PCOM AMB,0
9/17/2023,22:15,PCOM AMB,0
9/17/2023,22:30,PCOM AMB,0
9/17/2023,22:45,PCOM AMB,0
9/17/2023,23:00,PCOM AMB,0
9/17/2023,23:15,PCOM AMB,0
9/17/2023,23:30,PCOM AMB,0
9/17/2023,23:45,PCOM AMB,0
9/17/2023,0:00,PCOM AMB,0
9/18/2023,0:15,PCOM AMB,0
9/18/2023,0:30,PCOM AMB,0
9/18/2023,0:45,PCOM AMB,0
9/18/2023,1:00,PCOM AMB,0
9/18/2023,1:15,PCOM AMB,0
9/18/2023,1:30,PCOM AMB,0
9/18/2023,1:45,PCOM AMB,0
9/18/2023,2:00,PCOM AMB,0
9/18/2023,2:15,PCOM AMB,0
9/18/2023,2:30,PCOM AMB,0
9/18/2023,2:45,PCOM AMB,0
9/18/2023,3:00,PCOM AMB,0
9/18/2023,3:15,PCOM AMB,0
9/18/2023,3:30,PCOM AMB,0
9/18/2023,3:45,PCOM AMB,0
9/18/2023,4:00,PCOM AMB,0
9/18/2023,4:15,PCOM AMB,0
9/18/2023,4:30,PCOM AMB,0
9/18/2023,4:45,PCOM AMB,0
9/18/2023,5:00,PCOM AMB,0
9/18/2023,5:15,PCOM AMB,0
9/18/2023,5:30,PCOM AMB,0
9/18/2023,5:45,PCOM AMB,0
9/18/2023,6:00,PCOM AMB,0
9/18/2023,6:15,PCOM AMB,0.1
9/18/2023,6:30,PCOM AMB,1.6
9/18/2023,6:45,PCOM AMB,8.9
9/18/2023,7:00,PCOM AMB,12.8
9/18/2023,7:15,PCOM AMB,14.4
9/18/2023,7:30,PCOM AMB,35.8
9/18/2023,7:45,PCOM AMB,89.8
9/18/2023,8:00,PCOM AMB,106.9
9/18/2023,8:15,PCOM AMB,107.3
9/18/2023,8:30,PCOM AMB,92
9/18/2023,8:45,PCOM AMB,88
9/18/2023,9:00,PCOM AMB,177.6
9/18/2023,9:15,PCOM AMB,116.2
9/18/2023,9:30,PCOM AMB,178.8
9/18/2023,9:45,PCOM AMB,214.6
9/18/2023,10:00,PCOM AMB,300.7
9/18/2023,10:15,PCOM AMB,239.3
9/18/2023,10:30,PCOM AMB,182.8
9/18/2023,10:45,PCOM AMB,85.9
9/18/2023,11:00,PCOM AMB,164.6
9/18/2023,11:15,PCOM AMB,255
9/18/2023,11:30,PCOM AMB,243.8
9/18/2023,11:45,PCOM AMB,114
9/18/2023,12:00,PCOM AMB,125.7
9/18/2023,12:15,PCOM AMB,135.6
9/18/2023,12:30,PCOM AMB,170.1
9/18/2023,12:45,PCOM AMB,151.9
9/18/2023,13:00,PCOM AMB,173.4
9/18/2023,13:15,PCOM AMB,169.9
9/18/2023,13:30,PCOM AMB,113.7
9/18/2023,13:45,PCOM AMB,150
9/18/2023,14:00,PCOM AMB,172
9/18/2023,14:15,PCOM AMB,129.7
9/18/2023,14:30,PCOM AMB,129.8
9/18/2023,14:45,PCOM AMB,125.9
9/18/2023,15:00,PCOM AMB,102.6
9/18/2023,15:15,PCOM AMB,93.2
9/18/2023,15:30,PCOM AMB,84.4
9/18/2023,15:45,PCOM AMB,76.2
9/18/2023,16:00,PCOM AMB,58.6
9/18/2023,16:15,PCOM AMB,37.7
9/18/2023,16:30,PCOM AMB,43.2
9/18/2023,16:45,PCOM AMB,26
9/18/2023,17:00,PCOM AMB,17
9/18/2023,17:15,PCOM AMB,37.1
9/18/2023,17:30,PCOM AMB,20.8
9/18/2023,17:45,PCOM AMB,11.1
9/18/2023,18:00,PCOM AMB,7.6
9/18/2023,18:15,PCOM AMB,5.2
9/18/2023,18:30,PCOM AMB,1.7
9/18/2023,18:45,PCOM AMB,0.4
9/18/2023,19:00,PCOM AMB,0
9/18/2023,19:15,PCOM AMB,0
9/18/2023,19:30,PCOM AMB,0
9/18/2023,19:45,PCOM AMB,0
9/18/2023,20:00,PCOM AMB,0
9/18/2023,20:15,PCOM AMB,0
9/18/2023,20:30,PCOM AMB,0
9/18/2023,20:45,PCOM AMB,0
9/18/2023,21:00,PCOM AMB,0
9/18/2023,21:15,PCOM AMB,0
9/18/2023,21:30,PCOM AMB,0
9/18/2023,21:45,PCOM AMB,0
9/18/2023,22:00,PCOM AMB,0
9/18/2023,22:15,PCOM AMB,0
9/18/2023,22:30,PCOM AMB,0
9/18/2023,22:45,PCOM AMB,0
9/18/2023,23:00,PCOM AMB,0
9/18/2023,23:15,PCOM AMB,0
9/18/2023,23:30,PCOM AMB,0
9/18/2023,23:45,PCOM AMB,0
9/18/2023,0:00,PCOM AMB,0
9/19/2023,0:15,PCOM AMB,0
9/19/2023,0:30,PCOM AMB,0
9/19/2023,0:45,PCOM AMB,0
9/19/2023,1:00,PCOM AMB,0
9/19/2023,1:15,PCOM AMB,0
9/19/2023,1:30,PCOM AMB,0
9/19/2023,1:45,PCOM AMB,0
9/19/2023,2:00,PCOM AMB,0
9/19/2023,2:15,PCOM AMB,0
9/19/2023,2:30,PCOM AMB,0
9/19/2023,2:45,PCOM AMB,0
9/19/2023,3:00,PCOM AMB,0
9/19/2023,3:15,PCOM AMB,0
9/19/2023,3:30,PCOM AMB,0
9/19/2023,3:45,PCOM AMB,0
9/19/2023,4:00,PCOM AMB,0
9/19/2023,4:15,PCOM AMB,0
9/19/2023,4:30,PCOM AMB,0
9/19/2023,4:45,PCOM AMB,0
9/19/2023,5:00,PCOM AMB,0
9/19/2023,5:15,PCOM AMB,0
9/19/2023,5:30,PCOM AMB,0
9/19/2023,5:45,PCOM AMB,0
9/19/2023,6:00,PCOM AMB,0
9/19/2023,6:15,PCOM AMB,0.1
9/19/2023,6:30,PCOM AMB,1.1
9/19/2023,6:45,PCOM AMB,5.3
9/19/2023,7:00,PCOM AMB,10.8
9/19/2023,7:15,PCOM AMB,18.9
9/19/2023,7:30,PCOM AMB,37.1
9/19/2023,7:45,PCOM AMB,60.6
9/19/2023,8:00,PCOM AMB,70.4
9/19/2023,8:15,PCOM AMB,125
9/19/2023,8:30,PCOM AMB,91.8
9/19/2023,8:45,PCOM AMB,67.4
9/19/2023,9:00,PCOM AMB,71.2
9/19/2023,9:15,PCOM AMB,114.1
9/19/2023,9:30,PCOM AMB,134.1
9/19/2023,9:45,PCOM AMB,123.1
9/19/2023,10:00,PCOM AMB,142.1
9/19/2023,10:15,PCOM AMB,160.3
9/19/2023,10:30,PCOM AMB,180.9
9/19/2023,10:45,PCOM AMB,94.5
9/19/2023,11:00,PCOM AMB,100.6
9/19/2023,11:15,PCOM AMB,215.2
9/19/2023,11:30,PCOM AMB,223.5
9/19/2023,11:45,PCOM AMB,232.5
9/19/2023,12:00,PCOM AMB,278.8
9/19/2023,12:15,PCOM AMB,314.8
9/19/2023,12:30,PCOM AMB,285.3
9/19/2023,12:45,PCOM AMB,313.3
9/19/2023,13:00,PCOM AMB,267.3
9/19/2023,13:15,PCOM AMB,263.1
9/19/2023,13:30,PCOM AMB,287.7
9/19/2023,13:45,PCOM AMB,309
9/19/2023,14:00,PCOM AMB,298.2
9/19/2023,14:15,PCOM AMB,161.9
9/19/2023,14:30,PCOM AMB,95.6
9/19/2023,14:45,PCOM AMB,222.5
9/19/2023,15:00,PCOM AMB,222.8
9/19/2023,15:15,PCOM AMB,106.6
9/19/2023,15:30,PCOM AMB,62.6
9/19/2023,15:45,PCOM AMB,62.1
9/19/2023,16:00,PCOM AMB,62.9
9/19/2023,16:15,PCOM AMB,53.6
9/19/2023,16:30,PCOM AMB,44.3
9/19/2023,16:45,PCOM AMB,37.9
9/19/2023,17:00,PCOM AMB,33.4
9/19/2023,17:15,PCOM AMB,32.2
9/19/2023,17:30,PCOM AMB,25.2
9/19/2023,17:45,PCOM AMB,19.5
9/19/2023,18:00,PCOM AMB,12.2
9/19/2023,18:15,PCOM AMB,6.3
9/19/2023,18:30,PCOM AMB,2.1
9/19/2023,18:45,PCOM AMB,0.4
9/19/2023,19:00,PCOM AMB,0
9/19/2023,19:15,PCOM AMB,0
9/19/2023,19:30,PCOM AMB,0
9/19/2023,19:45,PCOM AMB,0
9/19/2023,20:00,PCOM AMB,0
9/19/2023,20:15,PCOM AMB,0
9/19/2023,20:30,PCOM AMB,0
9/19/2023,20:45,PCOM AMB,0
9/19/2023,21:00,PCOM AMB,0
9/19/2023,21:15,PCOM AMB,0
9/19/2023,21:30,PCOM AMB,0
9/19/2023,21:45,PCOM AMB,0
9/19/2023,22:00,PCOM AMB,0
9/19/2023,22:15,PCOM AMB,0
9/19/2023,22:30,PCOM AMB,0
9/19/2023,22:45,PCOM AMB,0
9/19/2023,23:00,PCOM AMB,0
9/19/2023,23:15,PCOM AMB,0
9/19/2023,23:30,PCOM AMB,0
9/19/2023,23:45,PCOM AMB,0
9/19/2023,0:00,PCOM AMB,0
9/20/2023,0:15,PCOM AMB,0
9/20/2023,0:30,PCOM AMB,0
9/20/2023,0:45,PCOM AMB,0
9/20/2023,1:00,PCOM AMB,0
9/20/2023,1:15,PCOM AMB,0
9/20/2023,1:30,PCOM AMB,0
9/20/2023,1:45,PCOM AMB,0
9/20/2023,2:00,PCOM AMB,0
9/20/2023,2:15,PCOM AMB,0
9/20/2023,2:30,PCOM AMB,0
9/20/2023,2:45,PCOM AMB,0
9/20/2023,3:00,PCOM AMB,0
9/20/2023,3:15,PCOM AMB,0
9/20/2023,3:30,PCOM AMB,0
9/20/2023,3:45,PCOM AMB,0
9/20/2023,4:00,PCOM AMB,0
9/20/2023,4:15,PCOM AMB,0
9/20/2023,4:30,PCOM AMB,0
9/20/2023,4:45,PCOM AMB,0
9/20/2023,5:00,PCOM AMB,0
9/20/2023,5:15,PCOM AMB,0
9/20/2023,5:30,PCOM AMB,0
9/20/2023,5:45,PCOM AMB,0
9/20/2023,6:00,PCOM AMB,0
9/20/2023,6:15,PCOM AMB,0
9/20/2023,6:30,PCOM AMB,1
9/20/2023,6:45,PCOM AMB,3.7
9/20/2023,7:00,PCOM AMB,9.6
9/20/2023,7:15,PCOM AMB,29.8
9/20/2023,7:30,PCOM AMB,66.7
9/20/2023,7:45,PCOM AMB,96
9/20/2023,8:00,PCOM AMB,60
9/20/2023,8:15,PCOM AMB,20.2
9/20/2023,8:30,PCOM AMB,67.5
9/20/2023,8:45,PCOM AMB,61
9/20/2023,9:00,PCOM AMB,86.3
9/20/2023,9:15,PCOM AMB,60.7
9/20/2023,9:30,PCOM AMB,88.4
9/20/2023,9:45,PCOM AMB,67.9
9/20/2023,10:00,PCOM AMB,128
9/20/2023,10:15,PCOM AMB,197
9/20/2023,10:30,PCOM AMB,190
9/20/2023,10:45,PCOM AMB,59.5
9/20/2023,11:00,PCOM AMB,71.6
9/20/2023,11:15,PCOM AMB,176.9
9/20/2023,11:30,PCOM AMB,278.5
9/20/2023,11:45,PCOM AMB,93.6
9/20/2023,12:00,PCOM AMB,149.9
9/20/2023,12:15,PCOM AMB,308.9
9/20/2023,12:30,PCOM AMB,280
9/20/2023,12:45,PCOM AMB,145.4
9/20/2023,13:00,PCOM AMB,204.4
9/20/2023,13:15,PCOM AMB,167.8
9/20/2023,13:30,PCOM AMB,163.6
9/20/2023,13:45,PCOM AMB,100.7
9/20/2023,14:00,PCOM AMB,83.3
9/20/2023,14:15,PCOM AMB,94.8
9/20/2023,14:30,PCOM AMB,118.4
9/20/2023,14:45,PCOM AMB,93.9
9/20/2023,15:00,PCOM AMB,131.4
9/20/2023,15:15,PCOM AMB,100.1
9/20/2023,15:30,PCOM AMB,83.8
9/20/2023,15:45,PCOM AMB,62
9/20/2023,16:00,PCOM AMB,48.5
9/20/2023,16:15,PCOM AMB,40.6
9/20/2023,16:30,PCOM AMB,44.4
9/20/2023,16:45,PCOM AMB,19.5
9/20/2023,17:00,PCOM AMB,23.6
9/20/2023,17:15,PCOM AMB,23.7
9/20/2023,17:30,PCOM AMB,17.5
9/20/2023,17:45,PCOM AMB,11.3
9/20/2023,18:00,PCOM AMB,8.5
9/20/2023,18:15,PCOM AMB,3.7
9/20/2023,18:30,PCOM AMB,1.4
9/20/2023,18:45,PCOM AMB,0.2
9/20/2023,19:00,PCOM AMB,0
9/20/2023,19:15,PCOM AMB,0
9/20/2023,19:30,PCOM AMB,0
9/20/2023,19:45,PCOM AMB,0
9/20/2023,20:00,PCOM AMB,0
9/20/2023,20:15,PCOM AMB,0
9/20/2023,20:30,PCOM AMB,0
9/20/2023,20:45,PCOM AMB,0
9/20/2023,21:00,PCOM AMB,0
9/20/2023,21:15,PCOM AMB,0
9/20/2023,21:30,PCOM AMB,0
9/20/2023,21:45,PCOM AMB,0
9/20/2023,22:00,PCOM AMB,0
9/20/2023,22:15,PCOM AMB,0
9/20/2023,22:30,PCOM AMB,0
9/20/2023,22:45,PCOM AMB,0
9/20/2023,23:00,PCOM AMB,0
9/20/2023,23:15,PCOM AMB,0
9/20/2023,23:30,PCOM AMB,0
9/20/2023,23:45,PCOM AMB,0
9/20/2023,0:00,PCOM AMB,0
9/21/2023,0:15,PCOM AMB,0
9/21/2023,0:30,PCOM AMB,0
9/21/2023,0:45,PCOM AMB,0
9/21/2023,1:00,PCOM AMB,0
9/21/2023,1:15,PCOM AMB,0
9/21/2023,1:30,PCOM AMB,0
9/21/2023,1:45,PCOM AMB,0
9/21/2023,2:00,PCOM AMB,0
9/21/2023,2:15,PCOM AMB,0
9/21/2023,2:30,PCOM AMB,0
9/21/2023,2:45,PCOM AMB,0
9/21/2023,3:00,PCOM AMB,0
9/21/2023,3:15,PCOM AMB,0
9/21/2023,3:30,PCOM AMB,0
9/21/2023,3:45,PCOM AMB,0
9/21/2023,4:00,PCOM AMB,0
9/21/2023,4:15,PCOM AMB,0
9/21/2023,4:30,PCOM AMB,0
9/21/2023,4:45,PCOM AMB,0
9/21/2023,5:00,PCOM AMB,0
9/21/2023,5:15,PCOM AMB,0
9/21/2023,5:30,PCOM AMB,0
9/21/2023,5:45,PCOM AMB,0
9/21/2023,6:00,PCOM AMB,0
9/21/2023,6:15,PCOM AMB,0.1
9/21/2023,6:30,PCOM AMB,0.7
9/21/2023,6:45,PCOM AMB,3.4
9/21/2023,7:00,PCOM AMB,7.6
9/21/2023,7:15,PCOM AMB,15.4
9/21/2023,7:30,PCOM AMB,14.6
9/21/2023,7:45,PCOM AMB,35.2
9/21/2023,8:00,PCOM AMB,79.7
9/21/2023,8:15,PCOM AMB,74.1
9/21/2023,8:30,PCOM AMB,71.8
9/21/2023,8:45,PCOM AMB,66.9
9/21/2023,9:00,PCOM AMB,56.1
9/21/2023,9:15,PCOM AMB,98.4
9/21/2023,9:30,PCOM AMB,101.2
9/21/2023,9:45,PCOM AMB,138.1
9/21/2023,10:00,PCOM AMB,225.1
9/21/2023,10:15,PCOM AMB,153.3
9/21/2023,10:30,PCOM AMB,154.1
9/21/2023,10:45,PCOM AMB,76.5
9/21/2023,11:00,PCOM AMB,91.9
9/21/2023,11:15,PCOM AMB,240.6
9/21/2023,11:30,PCOM AMB,304.1
9/21/2023,11:45,PCOM AMB,250.1
9/21/2023,12:00,PCOM AMB,182.4
9/21/2023,12:15,PCOM AMB,218.7
9/21/2023,12:30,PCOM AMB,326.4
9/21/2023,12:45,PCOM AMB,230.4
9/21/2023,13:00,PCOM AMB,211.5
9/21/2023,13:15,PCOM AMB,66.2
9/21/2023,13:30,PCOM AMB,85.9
9/21/2023,13:45,PCOM AMB,149.9
9/21/2023,14:00,PCOM AMB,140.1
9/21/2023,14:15,PCOM AMB,111.8
